Date,Sales
2020-06-12,225.76
2020-06-13,261.94
2020-06-14,269.08
2020-06-15,253.53
2020-06-16,223.76
2020-06-17,224.08
2020-06-18,237.36
2020-06-19,247.66
2020-06-20,266.07
2020-06-21,256.52
2020-06-22,272.69
2020-06-23,219.48
2020-06-24,232.98
2020-06-25,246.63
2020-06-26,251.11
2020-06-27,255.86
2020-06-28,254.2
2020-06-29,266.2
2020-06-30,211.32
2020-07-01,206.66
2020-07-02,218.47
2020-07-03,257.99
2020-07-04,260.13
2020-07-05,243.13
2020-07-06,241.55
2020-07-07,219.0
2020-07-08,206.11
2020-07-09,234.67
2020-07-10,214.42
2020-07-11,274.14
2020-07-12,265.67
2020-07-13,258.17
2020-07-14,216.89
2020-07-15,210.14
2020-07-16,194.15
2020-07-17,222.8
2020-07-18,253.11
2020-07-19,268.4
2020-07-20,220.93
2020-07-21,214.11
2020-07-22,205.91
2020-07-23,190.52
2020-07-24,235.38
2020-07-25,230.72
2020-07-26,241.94
2020-07-27,226.7
2020-07-28,203.72
2020-07-29,204.08
2020-07-30,204.27
2020-07-31,217.02
2020-08-01,226.77
2020-08-02,245.82
2020-08-03,254.49
2020-08-04,213.91
2020-08-05,215.42
2020-08-06,182.98
2020-08-07,221.34
2020-08-08,217.66
2020-08-09,215.35
2020-08-10,215.12
2020-08-11,226.27
2020-08-12,211.36
2020-08-13,204.17
2020-08-14,192.72
2020-08-15,227.97
2020-08-16,238.88
2020-08-17,225.75
2020-08-18,177.7
2020-08-19,180.78
2020-08-20,196.65
2020-08-21,220.91
2020-08-22,195.19
2020-08-23,229.2
2020-08-24,222.6
2020-08-25,215.5
2020-08-26,202.0
2020-08-27,203.88
2020-08-28,198.47
2020-08-29,197.18
2020-08-30,223.47
2020-08-31,233.29
2020-09-01,221.54
2020-09-02,200.22
2020-09-03,199.61
2020-09-04,214.26
2020-09-05,215.63
2020-09-06,225.67
2020-09-07,241.62
2020-09-08,184.9
2020-09-09,212.25
2020-09-10,186.89
2020-09-11,227.07
2020-09-12,201.57
2020-09-13,235.19
2020-09-14,204.4
2020-09-15,176.75
2020-09-16,190.33
2020-09-17,205.96
2020-09-18,193.7
2020-09-19,199.45
2020-09-20,224.36
2020-09-21,213.56
2020-09-22,205.71
2020-09-23,200.88
2020-09-24,189.59
2020-09-25,233.96
2020-09-26,225.13
2020-09-27,220.46
2020-09-28,190.7
2020-09-29,193.62
2020-09-30,181.75
2020-10-01,205.14
2020-10-02,213.39
2020-10-03,204.49
2020-10-04,228.73
2020-10-05,225.52
2020-10-06,221.14
2020-10-07,200.86
2020-10-08,202.97
2020-10-09,208.26
2020-10-10,229.0
2020-10-11,245.97
2020-10-12,196.61
2020-10-13,194.22
2020-10-14,177.27
2020-10-15,198.64
2020-10-16,227.29
2020-10-17,215.78
2020-10-18,193.01
2020-10-19,212.14
2020-10-20,214.96
2020-10-21,198.8
2020-10-22,201.34
2020-10-23,206.67
2020-10-24,207.66
2020-10-25,238.78
2020-10-26,208.07
2020-10-27,236.36
2020-10-28,201.71
2020-10-29,188.69
2020-10-30,204.27
2020-10-31,228.09
2020-11-01,230.17
2020-11-02,240.12
2020-11-03,209.25
2020-11-04,185.11
2020-11-05,228.76
2020-11-06,217.24
2020-11-07,244.15
2020-11-08,227.84
2020-11-09,232.08
2020-11-10,214.45
2020-11-11,171.13
2020-11-12,234.09
2020-11-13,239.38
2020-11-14,230.24
2020-11-15,224.07
2020-11-16,235.55
2020-11-17,214.85
2020-11-18,208.63
2020-11-19,210.61
2020-11-20,231.55
2020-11-21,261.9
2020-11-22,253.17
2020-11-23,218.69
2020-11-24,238.13
2020-11-25,232.1
2020-11-26,259.26
2020-11-27,211.4
2020-11-28,248.17
2020-11-29,217.81
2020-11-30,247.17
2020-12-01,213.95
2020-12-02,240.86
2020-12-03,204.92
2020-12-04,207.51
2020-12-05,242.1
2020-12-06,224.08
2020-12-07,254.85
2020-12-08,195.94
2020-12-09,217.22
2020-12-10,190.19
2020-12-11,232.89
2020-12-12,278.69
2020-12-13,264.02
2020-12-14,235.55
2020-12-15,231.4
2020-12-16,222.03
2020-12-17,233.44
2020-12-18,222.21
2020-12-19,267.96
2020-12-20,223.1
2020-12-21,244.13
2020-12-22,229.63
2020-12-23,236.37
2020-12-24,231.8
2020-12-25,226.75
2020-12-26,249.44
2020-12-27,271.79
2020-12-28,257.54
2020-12-29,233.43
2020-12-30,224.82
2020-12-31,247.07
2021-01-01,245.24
2021-01-02,268.06
2021-01-03,306.53
2021-01-04,242.54
2021-01-05,219.49
2021-01-06,248.94
2021-01-07,231.6
2021-01-08,253.37
2021-01-09,262.79
2021-01-10,275.2
2021-01-11,292.97
2021-01-12,264.39
2021-01-13,255.19
2021-01-14,225.59
2021-01-15,245.91
2021-01-16,236.94
2021-01-17,271.95
2021-01-18,288.32
2021-01-19,265.06
2021-01-20,243.86
2021-01-21,251.4
2021-01-22,257.72
2021-01-23,287.44
2021-01-24,300.39
2021-01-25,254.51
2021-01-26,266.55
2021-01-27,265.88
2021-01-28,250.18
2021-01-29,283.2
2021-01-30,331.18
2021-01-31,291.89
2021-02-01,289.17
2021-02-02,255.46
2021-02-03,259.04
2021-02-04,267.7
2021-02-05,279.95
2021-02-06,277.96
2021-02-07,300.8
2021-02-08,309.4
2021-02-09,277.41
2021-02-10,274.85
2021-02-11,261.28
2021-02-12,292.27
2021-02-13,301.38
2021-02-14,287.32
2021-02-15,296.06
2021-02-16,259.57
2021-02-17,254.63
2021-02-18,271.32
2021-02-19,289.06
2021-02-20,282.88
2021-02-21,320.85
2021-02-22,303.26
2021-02-23,267.2
2021-02-24,244.33
2021-02-25,269.51
2021-02-26,281.04
2021-02-27,305.48
2021-02-28,302.59
2021-03-01,267.49
2021-03-02,274.8
2021-03-03,265.59
2021-03-04,283.89
2021-03-05,279.9
2021-03-06,331.52
2021-03-07,281.85
2021-03-08,319.69
2021-03-09,279.6
2021-03-10,285.33
2021-03-11,277.78
2021-03-12,309.58
2021-03-13,302.57
2021-03-14,296.01
2021-03-15,323.21
2021-03-16,283.06
2021-03-17,277.48
2021-03-18,296.74
2021-03-19,278.56
2021-03-20,318.79
2021-03-21,305.04
2021-03-22,301.23
2021-03-23,287.09
2021-03-24,252.81
2021-03-25,267.61
2021-03-26,315.3
2021-03-27,324.06
2021-03-28,313.77
2021-03-29,307.61
2021-03-30,282.25
2021-03-31,296.24
2021-04-01,276.78
2021-04-02,298.92
2021-04-03,328.28
2021-04-04,303.3
2021-04-05,327.5
2021-04-06,263.79
2021-04-07,300.33
2021-04-08,274.11
2021-04-09,291.64
2021-04-10,282.49
2021-04-11,307.8
2021-04-12,288.11
2021-04-13,277.13
2021-04-14,273.25
2021-04-15,293.41
2021-04-16,297.65
2021-04-17,314.64
2021-04-18,297.29
2021-04-19,289.52
2021-04-20,312.17
2021-04-21,263.14
2021-04-22,302.67
2021-04-23,289.6
2021-04-24,308.69
2021-04-25,328.33
2021-04-26,320.28
2021-04-27,281.92
2021-04-28,266.67
2021-04-29,275.23
2021-04-30,296.49
2021-05-01,320.12
2021-05-02,310.36
2021-05-03,308.44
2021-05-04,306.04
2021-05-05,276.02
2021-05-06,278.49
2021-05-07,266.31
2021-05-08,264.89
2021-05-09,313.66
2021-05-10,295.2
2021-05-11,271.15
2021-05-12,271.29
2021-05-13,270.18
2021-05-14,303.22
2021-05-15,302.79
2021-05-16,293.72
2021-05-17,308.5
2021-05-18,272.58
2021-05-19,272.45
2021-05-20,260.78
2021-05-21,273.34
2021-05-22,299.5
2021-05-23,301.8
2021-05-24,297.48
2021-05-25,268.39
2021-05-26,233.53
2021-05-27,257.92
2021-05-28,291.43
2021-05-29,290.16
2021-05-30,294.24
2021-05-31,301.37
2021-06-01,257.98
2021-06-02,234.14
2021-06-03,258.17
2021-06-04,268.38
2021-06-05,276.21
2021-06-06,291.35
2021-06-07,289.95
2021-06-08,264.49
2021-06-09,257.82
2021-06-10,283.68
2021-06-11,266.37
2021-06-12,290.72
2021-06-13,282.16
2021-06-14,265.67
2021-06-15,251.62
2021-06-16,241.77
2021-06-17,257.59
2021-06-18,302.44
2021-06-19,271.48
2021-06-20,279.2
2021-06-21,273.05
2021-06-22,261.95
2021-06-23,248.51
2021-06-24,267.05
2021-06-25,226.39
2021-06-26,241.98
2021-06-27,273.57
2021-06-28,286.01
2021-06-29,228.07
2021-06-30,194.98
2021-07-01,251.89
2021-07-02,261.98
2021-07-03,256.97
2021-07-04,261.76
2021-07-05,250.54
2021-07-06,248.76
2021-07-07,226.25
2021-07-08,246.28
2021-07-09,211.06
2021-07-10,256.04
2021-07-11,255.23
2021-07-12,256.83
2021-07-13,234.63
2021-07-14,243.23
2021-07-15,206.62
2021-07-16,250.22
2021-07-17,272.94
2021-07-18,295.67
2021-07-19,249.17
2021-07-20,243.31
2021-07-21,199.97
2021-07-22,194.42
2021-07-23,258.02
2021-07-24,260.32
2021-07-25,281.37
2021-07-26,231.7
2021-07-27,242.18
2021-07-28,251.03
2021-07-29,232.6
2021-07-30,245.54
2021-07-31,256.61
2021-08-01,236.25
2021-08-02,268.79
2021-08-03,221.42
2021-08-04,226.81
2021-08-05,199.15
2021-08-06,220.04
2021-08-07,274.39
2021-08-08,251.03
2021-08-09,266.74
2021-08-10,225.94
2021-08-11,188.19
2021-08-12,232.61
2021-08-13,225.56
2021-08-14,260.09
2021-08-15,253.41
2021-08-16,218.64
2021-08-17,226.48
2021-08-18,245.73
2021-08-19,223.65
2021-08-20,230.63
2021-08-21,262.88
2021-08-22,253.4
2021-08-23,242.2
2021-08-24,204.98
2021-08-25,213.7
2021-08-26,229.25
2021-08-27,216.49
2021-08-28,265.72
2021-08-29,246.54
2021-08-30,223.49
2021-08-31,234.13
2021-09-01,203.77
2021-09-02,223.07
2021-09-03,222.68
2021-09-04,241.56
2021-09-05,253.49
2021-09-06,239.41
2021-09-07,187.55
2021-09-08,189.65
2021-09-09,224.09
2021-09-10,223.63
2021-09-11,233.23
2021-09-12,224.41
2021-09-13,217.64
2021-09-14,186.02
2021-09-15,203.89
2021-09-16,200.19
2021-09-17,210.21
2021-09-18,239.24
2021-09-19,249.51
2021-09-20,264.57
2021-09-21,193.09
2021-09-22,222.3
2021-09-23,223.35
2021-09-24,212.69
2021-09-25,243.06
2021-09-26,237.02
2021-09-27,235.87
2021-09-28,238.41
2021-09-29,214.08
2021-09-30,216.54
2021-10-01,218.17
2021-10-02,218.08
2021-10-03,241.17
2021-10-04,251.68
2021-10-05,193.44
2021-10-06,189.83
2021-10-07,211.55
2021-10-08,210.68
2021-10-09,229.36
2021-10-10,238.94
2021-10-11,214.17
2021-10-12,202.89
2021-10-13,217.44
2021-10-14,191.37
2021-10-15,202.88
2021-10-16,233.28
2021-10-17,257.83
2021-10-18,233.34
2021-10-19,212.25
2021-10-20,209.36
2021-10-21,186.67
2021-10-22,236.22
2021-10-23,250.52
2021-10-24,242.82
2021-10-25,253.57
2021-10-26,204.57
2021-10-27,227.95
2021-10-28,217.59
2021-10-29,226.25
2021-10-30,247.03
2021-10-31,249.99
2021-11-01,259.5
2021-11-02,208.12
2021-11-03,202.45
2021-11-04,233.74
2021-11-05,225.36
2021-11-06,263.9
2021-11-07,280.22
2021-11-08,238.37
2021-11-09,237.75
2021-11-10,199.91
2021-11-11,232.91
2021-11-12,240.74
2021-11-13,261.01
2021-11-14,248.63
2021-11-15,223.12
2021-11-16,238.79
2021-11-17,190.03
2021-11-18,220.65
2021-11-19,255.74
2021-11-20,260.73
2021-11-21,291.53
2021-11-22,267.46
2021-11-23,225.53
2021-11-24,225.54
2021-11-25,228.9
2021-11-26,222.14
2021-11-27,248.04
2021-11-28,258.23
2021-11-29,225.93
2021-11-30,240.48
2021-12-01,225.87
2021-12-02,209.03
2021-12-03,256.5
2021-12-04,277.48
2021-12-05,274.69
2021-12-06,256.28
2021-12-07,253.35
2021-12-08,244.55
2021-12-09,243.52
2021-12-10,242.87
2021-12-11,275.73
2021-12-12,294.09
2021-12-13,257.09
2021-12-14,280.87
2021-12-15,231.41
2021-12-16,244.37
2021-12-17,250.15
2021-12-18,279.95
2021-12-19,255.06
2021-12-20,262.91
2021-12-21,238.09
2021-12-22,246.42
2021-12-23,263.9
2021-12-24,275.05
2021-12-25,246.15
2021-12-26,316.96
2021-12-27,280.67
2021-12-28,247.98
2021-12-29,251.9
2021-12-30,256.79
2021-12-31,260.52
2022-01-01,289.86
2022-01-02,282.38
2022-01-03,275.34
2022-01-04,254.5
2022-01-05,233.21
2022-01-06,261.49
2022-01-07,284.45
2022-01-08,299.76
2022-01-09,308.92
2022-01-10,291.39
2022-01-11,261.9
2022-01-12,272.39
2022-01-13,244.01
2022-01-14,267.21
2022-01-15,282.61
2022-01-16,317.84
2022-01-17,305.66
2022-01-18,282.18
2022-01-19,280.82
2022-01-20,256.11
2022-01-21,290.85
2022-01-22,300.06
2022-01-23,319.18
2022-01-24,294.6
2022-01-25,273.87
2022-01-26,277.6
2022-01-27,287.15
2022-01-28,280.27
2022-01-29,305.66
2022-01-30,295.2
2022-01-31,263.42
2022-02-01,287.17
2022-02-02,283.1
2022-02-03,282.37
2022-02-04,265.44
2022-02-05,305.66
2022-02-06,282.1
2022-02-07,325.68
2022-02-08,272.07
2022-02-09,296.94
2022-02-10,296.72
2022-02-11,285.22
2022-02-12,297.92
2022-02-13,324.56
2022-02-14,296.35
2022-02-15,293.72
2022-02-16,274.63
2022-02-17,259.52
2022-02-18,268.91
2022-02-19,321.89
2022-02-20,314.41
2022-02-21,304.18
2022-02-22,306.02
2022-02-23,302.81
2022-02-24,285.42
2022-02-25,300.46
2022-02-26,329.13
2022-02-27,305.54
2022-02-28,318.82
2022-03-01,306.78
2022-03-02,298.26
2022-03-03,263.24
2022-03-04,296.86
2022-03-05,311.09
2022-03-06,329.96
2022-03-07,325.17
2022-03-08,323.37
2022-03-09,282.97
2022-03-10,287.09
2022-03-11,327.71
2022-03-12,330.82
2022-03-13,349.51
2022-03-14,324.25
2022-03-15,285.44
2022-03-16,272.2
2022-03-17,273.0
2022-03-18,322.04
2022-03-19,345.76
2022-03-20,359.71
2022-03-21,333.96
2022-03-22,321.56
2022-03-23,284.73
2022-03-24,280.08
2022-03-25,325.93
2022-03-26,335.19
2022-03-27,334.49
2022-03-28,327.95
2022-03-29,309.71
2022-03-30,313.35
2022-03-31,317.43
2022-04-01,321.84
2022-04-02,342.02
2022-04-03,340.92
2022-04-04,315.47
2022-04-05,316.37
2022-04-06,273.26
2022-04-07,313.81
2022-04-08,295.67
2022-04-09,333.46
2022-04-10,320.28
2022-04-11,330.36
2022-04-12,304.1
2022-04-13,269.76
2022-04-14,303.74
2022-04-15,304.26
2022-04-16,341.65
2022-04-17,332.16
2022-04-18,327.09
2022-04-19,289.26
2022-04-20,283.78
2022-04-21,289.41
2022-04-22,324.57
2022-04-23,352.3
2022-04-24,318.69
2022-04-25,335.86
2022-04-26,269.56
2022-04-27,273.11
2022-04-28,280.23
2022-04-29,289.68
2022-04-30,301.55
2022-05-01,335.06
2022-05-02,314.52
2022-05-03,305.75
2022-05-04,299.26
2022-05-05,296.4
2022-05-06,317.57
2022-05-07,321.94
2022-05-08,308.66
2022-05-09,331.14
2022-05-10,288.69
2022-05-11,272.27
2022-05-12,287.09
2022-05-13,291.29
2022-05-14,313.93
2022-05-15,328.78
2022-05-16,317.58
2022-05-17,281.08
2022-05-18,275.95
2022-05-19,302.78
2022-05-20,309.27
2022-05-21,348.11
2022-05-22,338.06
2022-05-23,326.2
2022-05-24,270.36
2022-05-25,291.31
2022-05-26,282.4
2022-05-27,290.04
2022-05-28,315.93
2022-05-29,330.91
2022-05-30,312.89
2022-05-31,274.29
2022-06-01,287.23
2022-06-02,269.83
2022-06-03,297.72
2022-06-04,304.98
2022-06-05,309.54
2022-06-06,312.91
2022-06-07,267.87
2022-06-08,301.24
2022-06-09,248.02
2022-06-10,281.41
2022-06-11,310.96
2022-06-12,317.43
2022-06-13,295.73
2022-06-14,278.4
2022-06-15,273.99
2022-06-16,267.61
2022-06-17,306.98
2022-06-18,313.69
2022-06-19,317.43
2022-06-20,278.39
2022-06-21,273.71
2022-06-22,258.94
2022-06-23,251.59
2022-06-24,287.08
2022-06-25,288.61
2022-06-26,309.73
2022-06-27,272.39
2022-06-28,296.24
2022-06-29,245.55
2022-06-30,265.5
2022-07-01,289.09
2022-07-02,283.65
2022-07-03,308.22
2022-07-04,265.54
2022-07-05,287.77
2022-07-06,254.74
2022-07-07,248.81
2022-07-08,268.28
2022-07-09,299.9
2022-07-10,282.24
2022-07-11,268.32
2022-07-12,258.25
2022-07-13,232.48
2022-07-14,280.69
2022-07-15,259.9
2022-07-16,295.9
2022-07-17,289.82
2022-07-18,260.48
2022-07-19,257.2
2022-07-20,257.63
2022-07-21,246.32
2022-07-22,282.08
2022-07-23,294.56
2022-07-24,296.3
2022-07-25,264.23
2022-07-26,237.0
2022-07-27,232.61
2022-07-28,248.06
2022-07-29,268.38
2022-07-30,242.71
2022-07-31,278.48
2022-08-01,269.62
2022-08-02,245.2
2022-08-03,257.38
2022-08-04,247.69
2022-08-05,276.14
2022-08-06,268.38
2022-08-07,289.05
2022-08-08,288.2
2022-08-09,265.51
2022-08-10,218.16
2022-08-11,234.13
2022-08-12,247.94
2022-08-13,275.64
2022-08-14,282.02
2022-08-15,247.88
2022-08-16,243.7
2022-08-17,201.15
2022-08-18,256.53
2022-08-19,242.45
2022-08-20,266.23
2022-08-21,264.22
2022-08-22,274.87
2022-08-23,197.4
2022-08-24,228.54
2022-08-25,230.72
2022-08-26,240.8
2022-08-27,288.82
2022-08-28,253.16
2022-08-29,266.93
2022-08-30,243.04
2022-08-31,245.52
2022-09-01,220.18
2022-09-02,234.57
2022-09-03,277.39
2022-09-04,270.95
2022-09-05,230.35
2022-09-06,227.86
2022-09-07,230.71
2022-09-08,241.15
2022-09-09,233.85
2022-09-10,215.78
2022-09-11,271.05
2022-09-12,233.92
2022-09-13,204.47
2022-09-14,181.3
2022-09-15,239.73
2022-09-16,244.99
2022-09-17,255.21
2022-09-18,283.21
2022-09-19,261.05
2022-09-20,258.32
2022-09-21,202.31
2022-09-22,226.51
2022-09-23,218.39
2022-09-24,254.83
2022-09-25,258.4
2022-09-26,260.72
2022-09-27,234.67
2022-09-28,232.55
2022-09-29,237.66
2022-09-30,275.13
2022-10-01,253.78
2022-10-02,248.34
2022-10-03,255.42
2022-10-04,222.45
2022-10-05,246.01
2022-10-06,223.52
2022-10-07,235.07
2022-10-08,252.27
2022-10-09,274.14
2022-10-10,250.36
2022-10-11,225.93
2022-10-12,249.91
2022-10-13,216.16
2022-10-14,245.4
2022-10-15,270.52
2022-10-16,240.38
2022-10-17,261.49
2022-10-18,221.37
2022-10-19,239.0
2022-10-20,216.37
2022-10-21,257.14
2022-10-22,279.28
2022-10-23,279.8
2022-10-24,260.16
2022-10-25,235.91
2022-10-26,220.27
2022-10-27,255.21
2022-10-28,238.67
2022-10-29,249.63
2022-10-30,279.43
2022-10-31,247.09
2022-11-01,227.84
2022-11-02,210.05
2022-11-03,228.76
2022-11-04,250.84
2022-11-05,271.83
2022-11-06,286.78
2022-11-07,270.07
2022-11-08,242.43
2022-11-09,231.99
2022-11-10,246.98
2022-11-11,274.57
2022-11-12,273.53
2022-11-13,268.99
2022-11-14,250.85
2022-11-15,227.26
2022-11-16,248.66
2022-11-17,251.76
2022-11-18,267.96
2022-11-19,273.59
2022-11-20,301.07
2022-11-21,262.47
2022-11-22,267.31
2022-11-23,242.19
2022-11-24,238.12
2022-11-25,272.39
2022-11-26,285.91
2022-11-27,289.61
2022-11-28,275.3
2022-11-29,256.8
2022-11-30,283.02
2022-12-01,269.48
2022-12-02,278.86
2022-12-03,286.0
2022-12-04,303.97
2022-12-05,286.49
2022-12-06,262.44
2022-12-07,247.36
2022-12-08,255.25
2022-12-09,225.24
2022-12-10,292.29
2022-12-11,286.37
2022-12-12,307.48
2022-12-13,267.23
2022-12-14,239.0
2022-12-15,260.67
2022-12-16,262.08
2022-12-17,301.23
2022-12-18,303.08
2022-12-19,302.99
2022-12-20,260.13
2022-12-21,262.42
2022-12-22,246.03
2022-12-23,293.4
2022-12-24,307.03
2022-12-25,311.28
2022-12-26,293.78
2022-12-27,283.36
2022-12-28,291.13
2022-12-29,267.38
2022-12-30,290.12
2022-12-31,288.12
2023-01-01,295.99
2023-01-02,300.39
2023-01-03,298.87
2023-01-04,268.38
2023-01-05,273.28
2023-01-06,287.09
2023-01-07,301.54
2023-01-08,318.57
2023-01-09,281.6
2023-01-10,306.64
2023-01-11,267.34
2023-01-12,292.74
2023-01-13,279.21
2023-01-14,324.65
2023-01-15,329.26
2023-01-16,314.84
2023-01-17,277.5
2023-01-18,286.04
2023-01-19,269.11
2023-01-20,299.4
2023-01-21,334.95
2023-01-22,336.01
2023-01-23,314.14
2023-01-24,282.61
2023-01-25,296.76
2023-01-26,291.89
2023-01-27,273.09
2023-01-28,335.92
2023-01-29,328.33
2023-01-30,336.55
2023-01-31,285.36
2023-02-01,243.95
2023-02-02,300.27
2023-02-03,316.7
2023-02-04,303.21
2023-02-05,318.36
2023-02-06,364.14
2023-02-07,301.45
2023-02-08,306.76
2023-02-09,290.47
2023-02-10,285.07
2023-02-11,330.06
2023-02-12,333.04
2023-02-13,320.74
2023-02-14,308.2
2023-02-15,303.58
2023-02-16,301.74
2023-02-17,301.17
2023-02-18,343.55
2023-02-19,311.37
2023-02-20,299.51
2023-02-21,324.46
2023-02-22,310.62
2023-02-23,306.46
2023-02-24,302.46
2023-02-25,328.84
2023-02-26,339.8
2023-02-27,309.39
2023-02-28,305.28
2023-03-01,315.72
2023-03-02,331.58
2023-03-03,319.89
2023-03-04,353.52
2023-03-05,317.67
2023-03-06,345.78
2023-03-07,306.8
2023-03-08,312.96
2023-03-09,308.8
2023-03-10,348.25
2023-03-11,331.24
2023-03-12,357.9
2023-03-13,333.73
2023-03-14,318.44
2023-03-15,307.47
2023-03-16,301.63
2023-03-17,329.95
2023-03-18,345.06
2023-03-19,353.67
2023-03-20,340.67
2023-03-21,334.18
2023-03-22,325.4
2023-03-23,299.79
2023-03-24,344.35
2023-03-25,329.28
2023-03-26,359.86
2023-03-27,349.61
2023-03-28,294.37
2023-03-29,313.69
2023-03-30,309.18
2023-03-31,320.51
2023-04-01,367.83
2023-04-02,341.65
2023-04-03,328.55
2023-04-04,324.42
2023-04-05,322.74
2023-04-06,314.17
2023-04-07,349.39
2023-04-08,355.45
2023-04-09,318.61
2023-04-10,332.45
2023-04-11,314.53
2023-04-12,319.23
2023-04-13,276.42
2023-04-14,369.55
2023-04-15,354.79
2023-04-16,352.78
2023-04-17,357.3
2023-04-18,357.21
2023-04-19,324.12
2023-04-20,328.97
2023-04-21,332.14
2023-04-22,343.48
2023-04-23,342.11
2023-04-24,325.81
2023-04-25,310.3
2023-04-26,289.28
2023-04-27,312.0
2023-04-28,303.23
2023-04-29,346.72
2023-04-30,346.88
2023-05-01,338.5
2023-05-02,310.8
2023-05-03,353.64
2023-05-04,331.42
2023-05-05,307.64
2023-05-06,345.09
2023-05-07,335.97
2023-05-08,318.69
2023-05-09,296.07
2023-05-10,311.44
2023-05-11,298.2
2023-05-12,338.17
2023-05-13,353.77
2023-05-14,362.91
2023-05-15,318.26
2023-05-16,320.38
2023-05-17,311.47
2023-05-18,298.27
2023-05-19,308.98
2023-05-20,359.86
2023-05-21,342.51
2023-05-22,337.33
2023-05-23,297.61
2023-05-24,280.32
2023-05-25,293.42
2023-05-26,315.22
2023-05-27,316.23
2023-05-28,335.38
2023-05-29,298.84
2023-05-30,289.47
2023-05-31,304.97
2023-06-01,307.27
2023-06-02,307.41
2023-06-03,313.09
2023-06-04,316.24
2023-06-05,314.65
2023-06-06,311.98
2023-06-07,304.83
2023-06-08,286.73
2023-06-09,291.92
2023-06-10,328.28
2023-06-11,315.17
2023-06-12,308.32
2023-06-13,318.01
2023-06-14,299.1
2023-06-15,292.31
2023-06-16,285.88
2023-06-17,323.15
2023-06-18,339.15
2023-06-19,306.13
2023-06-20,314.05
2023-06-21,301.72
2023-06-22,310.52
2023-06-23,305.14
2023-06-24,324.38
2023-06-25,340.01
2023-06-26,314.05
2023-06-27,281.82
2023-06-28,271.16
2023-06-29,284.69
2023-06-30,276.75
2023-07-01,308.95
2023-07-02,330.78
2023-07-03,270.0
2023-07-04,307.89
2023-07-05,290.25
2023-07-06,269.75
2023-07-07,299.8
2023-07-08,306.7
2023-07-09,328.34
2023-07-10,313.18
2023-07-11,259.45
2023-07-12,277.82
2023-07-13,269.17
2023-07-14,288.51
2023-07-15,291.37
2023-07-16,331.76
2023-07-17,309.71
2023-07-18,265.05
2023-07-19,244.71
2023-07-20,262.2
2023-07-21,289.55
2023-07-22,301.68
2023-07-23,320.15
2023-07-24,301.8
2023-07-25,286.57
2023-07-26,265.53
2023-07-27,243.09
2023-07-28,276.07
2023-07-29,309.99
2023-07-30,296.63
2023-07-31,293.58
2023-08-01,263.36
2023-08-02,241.34
2023-08-03,258.28
2023-08-04,279.88
2023-08-05,280.54
2023-08-06,290.2
2023-08-07,268.32
2023-08-08,281.36
2023-08-09,248.85
2023-08-10,278.45
2023-08-11,294.76
2023-08-12,285.79
2023-08-13,275.29
2023-08-14,247.87
2023-08-15,239.28
2023-08-16,229.51
2023-08-17,274.24
2023-08-18,270.53
2023-08-19,289.87
2023-08-20,254.2
2023-08-21,258.33
2023-08-22,271.88
2023-08-23,251.69
2023-08-24,248.69
2023-08-25,274.67
2023-08-26,306.04
2023-08-27,281.72
2023-08-28,274.95
2023-08-29,259.14
2023-08-30,281.01
2023-08-31,217.22
2023-09-01,274.33
2023-09-02,277.73
2023-09-03,291.57
2023-09-04,262.14
2023-09-05,253.68
2023-09-06,254.05
2023-09-07,293.73
2023-09-08,274.6
2023-09-09,265.21
